title,name,likes,tags,commentsCount,comments,makes,remixes,apps,date,url,id,img
Openable Heart-Shaped Container,3DTwinkie,38,"['gift', 'Heart', 'heartbox', 'pokeball', 'pokemon', 'supportless', 'valentines day']",0,[],0,0,6,"by 3DTwinkie January 28, 2023",https://www.thingiverse.com/thing:5817678,5817678,https://cdn.thingiverse.com/assets/49/eb/ef/f2/82/card_preview_c000e19a-9fb4-4e13-881d-2a22727acb03.jpg
Call-Your-Beloved-Whistle (Valentine's day gift),ThreeD-Michael,38,"['jewelry', 'love', 'whistle', 'anhaenger', 'dual tone', 'dual tone whistle', 'emergencywhistle', 'fidget', 'fun', 'gift', 'heart pendant', 'keychain', 'pendant', 'Schluesselanhaenger', 'schmuckanhaenger', 'valentines', 'ValentinesDay', 'valentines day', 'valentines day gifts']",0,[],0,0,0,"by ThreeD-Michael February 06, 2023",https://www.thingiverse.com/thing:5838289,5838289,https://cdn.thingiverse.com/assets/a0/12/ad/c8/16/card_preview_a20183ac-1979-4329-a27e-dd073ce1f7e2.jpg
Flexible Gripper,PrintChallenge,38,[],10,"[['are the clamps printed in TPU?', 'No just PLA'], [""Your video didn't work. So did you print with supports? Infill?"", 'No supports, just default print settings. Video should work now.', ""The link doesn't work but the video exists. https://www.youtube.com/@printchallenge7158 is the channelThanks. I've tried printing it in two different filaments and I just can't get it. The overhang of the screw is failing. I might be printing too fast, who knows.I fixed the video in the meantime. Printing the screw should be easy? Make sure the fan is cooling the pla properly?"", ""Thanks. I've tried printing it in two different filaments and I just can't get it. The overhang of the screw is failing. I might be printing too fast, who knows.I fixed the video in the meantime. Printing the screw should be easy? Make sure the fan is cooling the pla properly?"", 'I fixed the video in the meantime. Printing the screw should be easy? Make sure the fan is cooling the pla properly?'], ['Why are their 3 separate clamp files? Are they not all the same exact part?', 'Comment has been deleted', 'Good question! in principle it would work with the same clamp printed 3 times. But the thread to open and close the gripper is not at the same height at the 3 spots where you insert the gripper beaks. So I made the gears on each clamp slightly different so that the gripper will open perfectly symmetrical. Each of the beaks is numbered by the way so its easy to see where they have to go.hope that made sense..That makes sense, Thanks for the info.Thanks for sharing!', 'That makes sense, Thanks for the info.Thanks for sharing!']]",0,0,4,"by PrintChallenge February 18, 2023",https://www.thingiverse.com/thing:5862229,5862229,https://cdn.thingiverse.com/assets/89/29/56/46/c3/card_preview_3e4e07dc-ee67-47c7-b9d9-f4acdd93608f.JPG
Stone_Sword_28012023,Bowpie,38,"['blender', 'dnd', 'fantasy', 'fusion360', 'miniature', 'prop', 'props', 'stone', 'sword', 'weapon', 'zbrush']",0,[],0,0,6,"by Bowpie January 27, 2023",https://www.thingiverse.com/thing:5816793,5816793,https://cdn.thingiverse.com/assets/13/82/8c/9c/cc/card_preview_7c423e01-e762-4ad1-820d-4573430d3493.jpg
1-100 Outlaw Cruiser Tanks,Hopeforthebest,37,"['1-100', '15mm', 'Foxhole']",0,[],0,0,6,"by Hopeforthebest January 29, 2023",https://www.thingiverse.com/thing:5819586,5819586,https://cdn.thingiverse.com/assets/b9/b8/da/71/6f/card_preview_8dacbf3c-ab03-4ca0-9052-c72ef6736cec.jpg
elvish schoolgirl,jimjimjimmyjim,37,['dnd'],0,[],0,0,6,"by jimjimjimmyjim February 12, 2023",https://www.thingiverse.com/thing:5850284,5850284,https://cdn.thingiverse.com/assets/04/28/83/80/8d/card_preview_bace88a0-5cad-495a-b281-b727c030c6d5.jpg
2nd Ed Feyr,StormCrow13,37,"['dnd', 'dnd mini', 'dnd miniature', 'mini', 'miniature 28mm']",0,[],0,0,6,"by StormCrow13 January 27, 2023",https://www.thingiverse.com/thing:5815281,5815281,https://cdn.thingiverse.com/assets/22/49/fc/6c/5c/card_preview_248e180e-9d36-4c9f-b8df-33f206b0fc9f.JPEG
Triple Twist Cubes,DaveMakesStuff,37,"['cube', 'fidget', 'Fidget Toy', 'helical', 'helix', 'ntopology', 'puzzle', 'puzzles', 'trisection']",0,[],1,0,4,"by DaveMakesStuff February 12, 2023",https://www.thingiverse.com/thing:5847852,5847852,https://cdn.thingiverse.com/assets/49/9f/4c/5b/46/card_preview_7bb0fdf5-e3bc-4225-a986-62790f62abf2.jpg
Dual Text Illusion,BalisongRED,37,"['Humor', 'love', 'sign', 'valentines', 'valentines day']",1,[['Two letters are missing when i slice this on prusaslicer. Any ideas?']],0,0,6,"by BalisongRED January 27, 2023",https://www.thingiverse.com/thing:5815731,5815731,https://cdn.thingiverse.com/assets/f4/29/7c/72/d4/card_preview_526ab526-c254-4ebc-ac1c-09b84a25987b.png
Star Wars Diorama Door,AxeKando,37,"['batuu', 'black series', 'diorama', 'galaxys edge', 'star wars']",0,[],1,0,6,"by AxeKando January 31, 2023",https://www.thingiverse.com/thing:5823018,5823018,https://cdn.thingiverse.com/assets/f5/3d/a4/3f/61/card_preview_c1edcf6e-b8f5-42bf-96c3-19590fdc9dfb.jpeg
Japanese style light box (easy to assemble) Remix,Stormoldz,37,"['Asian', 'bedside', 'bedside lamp', 'Decoration', 'Japan', 'Japanese', 'lamp', 'LED', 'LED lamp', 'LED light', 'light', 'lighting', 'night light']",0,[],0,0,3,"by Stormoldz February 07, 2023",https://www.thingiverse.com/thing:5789361,5789361,https://cdn.thingiverse.com/assets/9b/e3/c5/24/22/card_preview_8b26b7e6-d612-4e55-be92-e072f7a5e1ce.jpg
Relic Gun Set,3DArtGuy,37,"['cosplay prop', 'cosplay weapon', 'dnd', 'dnd miniature', 'fantasy', 'miniature', 'miniatures', 'prop', 'science fiction', 'scifi']",0,[],0,0,6,"by 3DArtGuy February 01, 2023",https://www.thingiverse.com/thing:5819009,5819009,https://cdn.thingiverse.com/assets/8d/87/25/2d/e8/card_preview_aa6680e4-8bcc-498e-9916-69c36747aeac.jpg
Tubular 8inch LongRange frame - superlight and superstiff - build it at home - no CNC needed,eyefly,36,"['computer', 'Computer Accessories', 'drive', 'Filler', 'hard drive', 'IKEA Skadis', 'Lee Loadmaster', 'lee turret', 'Loadmaster', 'skadis ikea']",2,"[['хороша ідея, дякую'], ['Thank you for sharing this!']]",0,0,4,"by eyefly January 25, 2023",https://www.thingiverse.com/thing:5812080,5812080,https://cdn.thingiverse.com/assets/03/d2/72/24/91/card_preview_d0f7f803-0648-4c45-81e0-d9a9f94e566a.jpg
Charging Organizer,manolis_g,36,"['charger', 'charging', 'Charging dock', 'wireless charging']",0,[],0,0,6,"by manolis_g February 07, 2023",https://www.thingiverse.com/thing:5840233,5840233,https://cdn.thingiverse.com/assets/b2/77/41/35/d2/card_preview_aa9ee53e-a716-4337-ad07-ba87924c8421.jpg
Design aware winner: Self releasing towel hook,HD_Creator,36,[],2,"[['""My design of a self releasing, geared clamp wall hook did win a silver award at the printables.com design contest for wall hooks.""Wow. You Must Finally Have Friends and Got Laid, Huh? LOL!', 'huhuhuhuhuhuhuhuhuhuhuhuhuhuhuhuhuhuhuh good one']]",0,0,3,"by HD_Creator February 07, 2023",https://www.thingiverse.com/thing:5840973,5840973,https://cdn.thingiverse.com/assets/c0/d3/71/ed/42/card_preview_224d652b-c946-465e-8f26-489f6f8bd92c.png
Toroidal Drone Propeller for DJI Air 2S V3.1 Inspired by MIT,Felipegalind0,36,"['Dji Air 2s', 'DJI DRONE', 'drone', 'Drones', 'efficient propeller', 'limit switch', 'mit', 'MIT propeller', 'propeller', 'propellers', 'Silent Propeller', 'toroidal', 'Toroidal Propeller']",0,[],1,0,6,"by Felipegalind0 February 06, 2023",https://www.thingiverse.com/thing:5838661,5838661,https://cdn.thingiverse.com/assets/dc/fc/35/7d/eb/card_preview_a417ee61-acac-45df-977d-5834733c5f5f.jpeg
Lego Heart (Valentine's Gift),PrintChallenge,36,"['container', 'gift', 'Heart', 'LEGO', 'surprise', 'valentine', 'valentines day']",0,[],0,0,4,"by PrintChallenge January 26, 2023",https://www.thingiverse.com/thing:5813945,5813945,https://cdn.thingiverse.com/assets/6e/f3/53/6f/6b/card_preview_f6d685c4-2eba-4762-a844-0962bf671cc6.png
Pinsir / Mega Pinsir [Pokemon 35mm True Scale Series],Irnkman,36,"['insect', 'jrpg', 'monster', 'nintendo', 'pokemon', 'RPG']",0,[],0,0,6,"by Irnkman February 02, 2023",https://www.thingiverse.com/thing:5830232,5830232,https://cdn.thingiverse.com/assets/55/a3/f0/c3/6d/card_preview_01dbcdbb-e448-4d48-92b3-c7c79cec7e87.png
Hearty Heart Box – Print in Place/ Support Free,MerganMcFergan,36,"['box', 'Heart', 'Heart Box', 'heart valentines day', 'print in place', 'supportless', 'valentine', 'valentines day gifts']",2,"[['What brand filament is that red?'], ['Very cool!']]",0,0,3,"by MerganMcFergan February 10, 2023",https://www.thingiverse.com/thing:5847316,5847316,https://cdn.thingiverse.com/assets/35/4e/72/02/cd/card_preview_8aa0eff7-ddc0-48fe-962f-89726495dc87.jpg
Chained Mermaid,MiniaturesBlueprint,36,"['3D printing', 'art', 'depth', 'dnd', 'dungeons and dragons', 'Mermaid', 'presupported', 'stl']",0,[],0,0,3,"by MiniaturesBlueprint February 12, 2023",https://www.thingiverse.com/thing:5847227,5847227,https://cdn.thingiverse.com/assets/02/3f/36/14/fd/card_preview_1a29dab5-65a3-4a4e-8443-ef2230680428.png
Shrine Guardian Jackal V2,Jilly-Beene,36,"['Guardian', 'GW2', 'jackal', 'shrine']",0,[],0,0,6,"by Jilly-Beene February 12, 2023",https://www.thingiverse.com/thing:5850360,5850360,https://cdn.thingiverse.com/assets/58/17/3b/5d/1e/card_preview_0b77c62f-2562-4d6e-91f0-3227b2ef1775.jpg
"Alexa Echo Show 5"" Wall Mount",jerry2015,36,[],0,[],0,0,7,"by jerry2015 January 26, 2023",https://www.thingiverse.com/thing:5813467,5813467,https://cdn.thingiverse.com/assets/9f/39/fd/af/8a/card_preview_17d9f01e-8071-4802-bf19-e038faf1f1eb.jpeg
Dragon Ball 120mm fan cover,hho032,36,[],0,[],0,0,6,"by hho032 February 05, 2023",https://www.thingiverse.com/thing:5835124,5835124,https://cdn.thingiverse.com/assets/84/1e/9d/23/e8/card_preview_2930f05b-3420-408b-bc76-673856b278d1.jpg
Ender 3 Neo Series Direct Drive / CV Laser Adapter Plate,TheGameIsFunny,36,"['Creality', 'CV LASER', 'direct drive', 'Ender', 'Ender 3', 'ENDER 3 MAX NEO', 'laser engraver', 'neo']",18,"[['Worked great! Only thing i could find for the ender 3 neo. Thanks!', ""You're welcome! I see that you tried to tip me thank you very much, I didn't know that was possible""], ['Great design works a treat, printed it off with no supports by turning it upside down 45 degrees, wall thickness 1.5, 70 percent infill.\nwhen fitting the stepper motor and extruder you have to put the bottom right backplate screw through the hole then assemble the spring tensioner screw and buss before fitting as you wont get to this after its all bolted up, no drama just took a bit of working out.\nAs for the cable and short piece of Bowden I found it was cheapest to by a direct drive kit for a cr10 from amazon for £10 and bin the rest of the kit.\nOh and I found that I had to re calculate my E steps to get the best results.\nMany thanks for sharing.', ""You're welcome, glad you liked it!""], ['Works great!I highly recommend adding washers between the little wheels and the plastic. Otherwise you may experience vibrations when the hotend is moving slowly and the wheels are touching on the adapter', ""That's strange, wheels shouldn't touch the adapter at any speed. I kept everything stock on my ender 3 max neo except the extruder cable that needed an extension."", 'I used the shroud mounting screw, a longer M3 screw and a large enough washer to cover the clearance hold to sandwich the bracket against the carriage.'], ['Thanks for this adapter!Can you help me with my questions:\n1)What firmware are you using on ender 3 neo?\n2)Need upgrade stock firmware with this adapter?\n3)How enable linear advance?', ""Glad to help, let's get started!\n1) I use klipper right now\n2)No need to upgrade firmware, only change I made was retraction in slicer set to a lower value (1mm worked for me)\n3)to enable linear advance as far as I know you need to reflash marlin""], [""Nice work!Are there any other parts / adapters / modifications that need to be done to make the switch?I don't (yet) have CAD skills, but I wonder if this could be adapted to work with the Hero Me (Gen7) cooling system - (https://www.thingiverse.com/thing:3182917). I'm looking to install this but also want to upgrade to direct drive."", 'Hello, first of all thanks! I checked the link you posted, I think it would fit without any modification. As long as everything you mount on the hotend stays below the upper side of the original mount plate you should be good.'], ['God Bless You'], [""Wow, I've been learning cad in order to make this. I'll keep at it now since I'm already knee deep but thank you for this!"", 'You should totally keep learning cad. I started on autocad and then moved to fusion 360. Glad the file is useful to you, if you could leave a like I would really appreciate it, thanks.'], [""It's good, ty fo model. But adapter interferes with adjusting the feeder clamp"", 'I agree, but only way around was to make the extruder motor parallel to the y axis, but doing so you would lose a few centimeters one the z axis. I ""easily"" overcame the problem using pliers to rotate the screw since not much torque is needed.'], ['yesssss', 'Hope you like this!']]",4,0,3,"by TheGameIsFunny January 26, 2023",https://www.thingiverse.com/thing:5813643,5813643,https://cdn.thingiverse.com/assets/f1/51/86/38/43/card_preview_3c42ec89-625b-41b2-b5fe-1aad4ae81127.png
Alien Eggs V1,DaniAmengual,36,"['ageofsigmar', 'alien', 'AoS', 'dd', 'diorama', 'egg', 'fantasy', 'Frostgrave', 'miniature', 'mordheim', 'Necromunda', 'roleplay', 'scenery', 'tabletop', 'Terrain', 'tiranid', 'wargames', 'warhammer', 'WH40K', 'zerg']",0,[],0,0,3,"by DaniAmengual February 06, 2023",https://www.thingiverse.com/thing:5836547,5836547,https://cdn.thingiverse.com/assets/af/5b/ca/bd/89/card_preview_3301ffd9-71b3-4c89-966a-5a5cd275c55a.jpg
M1 Howitzer easy print,WindhamGraves,35,[],1,"[['Se agradece compartir sus archivos, son excelentes. Congratulations.']]",0,0,4,"by WindhamGraves February 03, 2023",https://www.thingiverse.com/thing:5831984,5831984,https://cdn.thingiverse.com/assets/2b/e1/a4/04/c8/card_preview_256ba2a9-38db-4d32-8618-526b145f3fe8.png
Campfire,ag95keri,35,[],1,[['What did you set layer height and infill at for the clear part?']],0,0,6,"by ag95keri February 01, 2023",https://www.thingiverse.com/thing:5826440,5826440,https://cdn.thingiverse.com/assets/96/c9/48/bd/30/card_preview_51a5d2b3-03ec-4072-9090-e6c6be48355e.jpg
The Terminator - Base and Head,mindlessdad,35,"['3dprintable', 't800', 'Terminator']",0,[],0,0,6,"by mindlessdad February 05, 2023",https://www.thingiverse.com/thing:5835275,5835275,https://cdn.thingiverse.com/assets/f9/d2/6c/ab/d5/card_preview_333f4d0e-5fec-4c42-bb0e-cb99ea6801bc.jpg
Yoda Award,StarLabs3D,35,"['asllexicon', 'baby yoda', 'BabyYoda', 'Baby grogu', 'blockchain', 'board game', 'dnd', 'dnd prop', 'Grogu', 'logo', 'mandalorian', 'Master Yoda', 'metaverse', 'NFT', 'NFTs', 'olsen', 'prusa', 'Role Play', 'Role Playing', 'Role Playing Game', 'RPG', 'RPG Prop', 'rpg Tiles', 'sign', 'Star Labs 3D', 'star wars', 'StarLabs3d', 'The Mandalorian', 'TinkerCAD', 'todd olsen', 'Yaddle', 'Yoda']",2,"[['SOOOOOO many people need this award LOL', 'LOL -my partner is making a couple dozen of these “Awards” to hand them out to people -LOL!']]",0,0,6,"by StarLabs3D January 23, 2023",https://www.thingiverse.com/thing:5808166,5808166,https://cdn.thingiverse.com/assets/70/19/a3/b6/06/card_preview_bf767e6a-9261-4937-9f21-b6b349b58807.JPG
Chain Link Gridfinity Bins (2x2),DaveMakesStuff,35,"['bin', 'box', 'chain link', 'container', 'desktop', 'Desktop Organizer', 'gridfinity', 'Lattice', 'organization', 'organizer', 'storage']",0,[],0,0,4,"by DaveMakesStuff February 12, 2023",https://www.thingiverse.com/thing:5849722,5849722,https://cdn.thingiverse.com/assets/8b/08/79/48/14/card_preview_d2f8bd78-8bcb-4509-b246-0b79b9d30b8c.jpg
PVC Pipe indoor Hydroponics,dante3213,35,"['hydroponics', 'pvc']",4,"[[""Since the basket doesn't have a lip and the cover isn't tapered on the inside, does it just sit against the bottom of the pipe, held in place by the cover?Also, I really like that connector. I was just planning on making one today, but then found yours! Thanks!"", 'Thanks for the question! If you are using a 5cm pipe like I am the basket will not touch the bottom of the pipe, the basked is held in place by the cover (which it is glued to) the cover clips into a 4.2 cm hole drilled into the pipe'], [""Also Known As: An Accident Waiting To Happen. Let's Hope You Rent. LOL!"", 'Im sorry to see you get nasty comments on some of your designs, try not to pass this bad habit on. Have a great day.']]",0,0,6,"by dante3213 February 12, 2023",https://www.thingiverse.com/thing:5850650,5850650,https://cdn.thingiverse.com/assets/ae/97/0f/f0/f9/card_preview_023bb4b6-a4a5-4006-b87f-c4932d6cb6d0.jpeg
Stackable Battery Holders - IKEA SKADIS Hooks,Intense_Pickles,35,"['battery holder', 'IKEA Skadis']",0,[],0,0,6,"by Intense_Pickles February 02, 2023",https://www.thingiverse.com/thing:5828264,5828264,https://cdn.thingiverse.com/assets/22/c7/5b/8c/35/card_preview_8fd9e645-60f8-4561-9329-8f03f1dc0a81.jpeg
A river in the woods,mishkin2,35,[],0,[],0,0,4,"by mishkin2 February 18, 2023",https://www.thingiverse.com/thing:5862872,5862872,https://cdn.thingiverse.com/assets/21/5c/b2/c5/39/card_preview_ef9b16ba-b6b5-4999-9925-a8f31244f80b.png
Love is Children,Wattle99,35,"['boy', 'Children', 'dad', 'family', 'girl', 'kids', 'love', 'mum', 'ornament', 'ornaments', 'sculpture']",1,"[['Hello, I really like your creation and I want to ask if I could sell/commercially use the printed model according to your STL here in the Czech Republic on my e-shop? thank you very much']]",0,0,6,"by Wattle99 January 29, 2023",https://www.thingiverse.com/thing:5819698,5819698,https://cdn.thingiverse.com/assets/3d/85/fb/b6/e1/card_preview_ab1a1229-ea0d-40dd-ada4-04a3051d5b5a.jpg
paint palette with brush holders,mirkobocca,35,"['brush', 'holder', 'paint', 'painting', 'palette']",0,[],0,0,6,"by mirkobocca January 26, 2023",https://www.thingiverse.com/thing:5814644,5814644,https://cdn.thingiverse.com/assets/0e/a2/e0/7f/49/card_preview_1e5327a0-4a6f-4644-96b0-be604e05e88b.PNG
Stackable Battery Holders - IKEA SKADIS Hooks,Intense_Pickles,35,"['battery holder', 'IKEA Skadis']",0,[],0,0,6,"by Intense_Pickles February 02, 2023",https://www.thingiverse.com/thing:5828264,5828264,https://cdn.thingiverse.com/assets/22/c7/5b/8c/35/card_preview_8fd9e645-60f8-4561-9329-8f03f1dc0a81.jpeg
"Ender 3 Extrusion LED Light - Fully Printable, Clip Mount, Universal",guppyk,34,"['2020', '2020 extrusion', '2040', '3d printer', '3D Printer Parts', '3D printing', 'Anker', 'Anycubic', 'artillery', 'Creality', 'Ender 3', 'Ender 3 Pro', 'fully printable', 'glow in the dark', 'GU10', 'gu10 holder', 'lamp', 'LED light', 'light', 'lighting', 'prusa', 'vslot']",4,"[['excuse me, where should i connect the wires?', 'Hi k4r1o2,GU10 sockets usually come with the wires already attached, so no need to do anything there. Just lead them out at the back. However, you will likely have to extend the wires from there (they are usually only around 10-15 cm long).Hope this helps,\nh.'], ['Can this be printed with PLA+ or PETG?', 'Hi sabbynator,Definitely. I printed mine in PLA. As the only potential issue here could be heat, PETG (or ABS) should even be better.Hope this helps,\nh.']]",0,0,4,"by guppyk January 27, 2023",https://www.thingiverse.com/thing:5815605,5815605,https://cdn.thingiverse.com/assets/f4/0c/e4/4f/49/card_preview_cbce2e05-1b84-42e5-a98e-9c4092f7dfd5.png
STAR WARS JABBA PALACE GORG KEBAP,3duzaycustoms,34,"['boba fett', 'clonewar', 'gorg', 'jabba', 'Jabba the hutt', 'starwars', 'The Mandalorian', 'Vader']",0,[],0,0,6,"by 3duzaycustoms February 01, 2023",https://www.thingiverse.com/thing:5828069,5828069,https://cdn.thingiverse.com/assets/c9/88/f3/b5/b3/card_preview_309f5c39-7ed6-49ea-81aa-2cec3d6fd99d.jpg
Tofty's 28mm Wheeled APC Remix,Toftylicious,34,"['28mm', '40k', 'Rhino', 'tank', 'wargaming', 'warhammer', 'warhammer 40k']",0,[],0,0,6,"by Toftylicious February 12, 2023",https://www.thingiverse.com/thing:5850981,5850981,https://cdn.thingiverse.com/assets/9a/09/15/ab/22/card_preview_6dd26094-80d3-4ddb-a7e7-8127a24f64eb.jpg
Pen holder bracket for Ender 3,Siteri,34,[],0,[],0,0,6,"by Siteri February 06, 2023",https://www.thingiverse.com/thing:5837980,5837980,https://cdn.thingiverse.com/assets/d4/22/55/a5/47/card_preview_8a4f7094-dc52-4b11-a92d-1807375377de.jpg
Oldhammer Dwarves,Rodgarius,34,"['dwarf', 'heroquest', 'Oldhammer', 'warhammer fantasy']",0,[],0,0,1,"by Rodgarius January 24, 2023",https://www.thingiverse.com/thing:5810547,5810547,https://cdn.thingiverse.com/assets/bf/84/56/a1/27/card_preview_45454d8f-ce40-4af6-9348-df3f56141e3c.png
Fireplace Mimic,mz4250,34,"['fireplace', 'mimic']",0,[],0,0,6,"by mz4250 February 10, 2023",https://www.thingiverse.com/thing:5846918,5846918,https://cdn.thingiverse.com/assets/bf/99/44/69/3e/card_preview_f2304ef4-a0cc-4bda-bbc7-5f1cd71c0e32.png
(Wire) Cording Helper,Cholfatyarh,34,"['cord', 'cording', 'jewelry', 'jewelry making', 'wire', 'wire cord']",0,[],0,0,7,"by Cholfatyarh February 15, 2023",https://www.thingiverse.com/thing:5856360,5856360,https://cdn.thingiverse.com/assets/c6/3c/1b/55/66/card_preview_9dd03724-6b47-4cc0-b755-41b12c01fa75.jpg
Tablet Stand Folding Remix,GuarddogTryker,34,"['iPad', 'ipad holder', 'ipad pro', 'iPad Stand', 'SAMSUNG GALAXY S5', 'tablet', 'tablet stand']",0,[],1,0,6,"by GuarddogTryker January 28, 2023",https://www.thingiverse.com/thing:5818285,5818285,https://cdn.thingiverse.com/assets/9d/d1/80/88/21/card_preview_3644bf97-bd9a-4dcb-bea1-f0263db57f4a.JPG
cable clip,olliwood78,34,"['40x40', 'aluminium profile', 'cable management']",0,[],0,0,6,"by olliwood78 February 05, 2023",https://www.thingiverse.com/thing:5833165,5833165,https://cdn.thingiverse.com/assets/35/fb/2d/93/96/card_preview_9e66564d-f6ae-4b9d-8270-85f22940b397.jpg
cessna 188 d,ivango2,34,"['model', 'scale', 'scale model']",2,"[[""Beautifully done model but it's a Cessna 188. :-)"", 'ok gracias']]",0,0,6,"by ivango2 February 16, 2023",https://www.thingiverse.com/thing:5857846,5857846,https://cdn.thingiverse.com/assets/5d/59/48/b6/19/card_preview_22bf2a59-ab00-47f7-bf5f-fde2eab86606.jpg
PewDiePie Edgar and Maya,Austin_Bradley230,34,[],0,[],0,0,4,"by Austin_Bradley230 January 24, 2023",https://www.thingiverse.com/thing:5808883,5808883,https://cdn.thingiverse.com/assets/a0/c9/f9/5a/f3/card_preview_7c7fd05c-66e0-43a4-9968-644116a5ce38.jpg
Sanding Stick stick with self-tightening and clamping in one.,TORX1,34,"['mini sandpaper holder', 'nail polish', 'sanding stick', 'sandpaper', 'Sandpaper stick', 'sandpaper holder']",4,"[[""Hi, I made two of this and am testing them, So far they are great! I think this is worth a WIDE and a MINI as well\nI don't see much difference between handle one and two, what is it?"", 'The handle 2 is, if the thread is too tight, thanks for your feedback.'], [""This looks like it's going to work and, I won't need 6 fingers to try to get the paper tight.\nThanks man!"", 'Thanks for your feedback, that helps. Greeting']]",0,0,4,"by TORX1 February 11, 2023",https://www.thingiverse.com/thing:5848487,5848487,https://cdn.thingiverse.com/assets/28/e1/3e/83/5f/card_preview_cac96144-6c48-47e8-aac2-883772f49c60.jpg
The Fark! (Bigger Fin),academicpachyderm,34,"['fark', 'frog', 'shark', 'shog']",1,"[['Yeah dude, I scaled it 500% and still barley printed']]",1,0,6,"by academicpachyderm February 13, 2023",https://www.thingiverse.com/thing:5851770,5851770,https://cdn.thingiverse.com/assets/4d/77/45/88/b0/card_preview_6586e3d9-754b-41e2-98c9-1c9bde899f4c.png
Greek Meander strip,marioidea,34,"['greek', 'Greek Art', 'meander']",0,[],0,0,4,"by marioidea January 26, 2023",https://www.thingiverse.com/thing:5814114,5814114,https://cdn.thingiverse.com/assets/f1/1f/68/84/08/card_preview_92a6bf57-936a-4407-9bbb-25e995a9a51c.jpg
the last of us Clicker,GlowingGhostToys,33,"['6inch', 'Action Figure', 'clicker', 'head', 'horror', 'mezco', 'onetwelth', 'playstation', 'thelastofus', 'videogame', 'zombie']",1,"[[""Beautiful sculpt! You're the best for putting these on thingiverse!""]]",0,0,2,"by GlowingGhostToys January 27, 2023",https://www.thingiverse.com/thing:5816007,5816007,https://cdn.thingiverse.com/assets/32/10/5c/06/d8/card_preview_f9a6981a-a68d-47b3-862a-567c67473a5f.jpg
Leonidas v1,sc4rts,33,"['bakugan', 'Leonidas']",1,"[[""How does the head move forward? It looks like the neck doesn't have enough wiggle room for it to move, but IDK""]]",0,0,4,"by sc4rts February 07, 2023",https://www.thingiverse.com/thing:5838550,5838550,https://cdn.thingiverse.com/assets/56/da/ae/8c/fe/card_preview_c8bbdbb1-c774-4a90-b8ff-7281c35fdc91.png
Inline Clip Shell for Nerf Rival Pilot xxii-100,Nebacer,33,['nerf'],3,"[['How do i go about removing the air restrictor from my pilot?'], ['hi again, just wanted to say thanks for responding so quickly and making this, and if you have any blasters that use spring thunder shells I have designed an inline clip that works with them and holds 4 https://www.thingiverse.com/thing:5816553', ""No problem! I enjoy making nerf mods like this, and I think it's cool that you've done similar mods.""]]",0,0,6,"by Nebacer January 27, 2023",https://www.thingiverse.com/thing:5815311,5815311,https://cdn.thingiverse.com/assets/71/d5/4f/89/3a/card_preview_33c35007-4aac-4590-a545-910bd2b65224.png
M4 GLOCK (CM030) ADAPTER,foxstrat,33,"['adapter', 'airsoft', 'cm030', 'CYMA', 'cyma cm030', 'cyma g18c', 'm4 airsoft', 'pistol']",3,"[['Long Live Ukraine !'], ['where you from?', 'In Mordor)))']]",0,0,3,"by foxstrat February 02, 2023",https://www.thingiverse.com/thing:5829029,5829029,https://cdn.thingiverse.com/assets/99/91/ce/15/93/card_preview_62feb6a4-1e00-481a-aa3c-f307e7878438.jpg
Leonidas v1,sc4rts,33,"['bakugan', 'Leonidas']",1,"[[""How does the head move forward? It looks like the neck doesn't have enough wiggle room for it to move, but IDK""]]",0,0,4,"by sc4rts February 07, 2023",https://www.thingiverse.com/thing:5838550,5838550,https://cdn.thingiverse.com/assets/56/da/ae/8c/fe/card_preview_c8bbdbb1-c774-4a90-b8ff-7281c35fdc91.png
Coping Template,mvorn44,33,"['coping', 'Parameters', 'parametric design', 'template', 'welding', 'welding tool']",0,[],0,0,2,"by mvorn44 February 09, 2023",https://www.thingiverse.com/thing:5843701,5843701,https://cdn.thingiverse.com/assets/98/25/54/b7/0e/card_preview_74993101-c9c5-464c-b507-700e587cf648.PNG
Flexi Octopus,thebupking,33,"['Brita', 'container', 'flask']",0,[],0,0,3,"by thebupking January 23, 2023",https://www.thingiverse.com/thing:5808460,5808460,https://cdn.thingiverse.com/assets/6d/87/9a/36/b8/card_preview_a8a25b80-6aa2-4357-9e2a-17b72a15d924.png
Ender 3 S1 Pro - Vent Ring - Fan Duct,3D-science,33,"['direct drive extruder', 'ender 3 s1', 'ender 3 s1 pro', 'Ender 3', 'fan duct']",3,"[['Printed this Vent Ring on my Ender 3 S1 Pro with Cura using PTEG and it printed perfectly. Print flat as shown in the picture without any supports. I have tried other vent rings but this one is definitely the best. Excellent work. Thank you.', 'hi what settings did you use? for some reason the top of the ring keeps making holes, can you please help me? i can drop my email'], ['hey can you re-upload this or provide alternate file? this one in slicer has holes everywhere?> c']]",1,0,6,"by 3D-science January 29, 2023",https://www.thingiverse.com/thing:5820009,5820009,https://cdn.thingiverse.com/assets/73/91/c9/6e/3a/card_preview_c0a2e9b4-182d-4731-824d-e806bca0d83c.png
