title,name,likes,tags,commentsCount,comments,makes,remixes,apps,date,url,id,img
Dice Tower with webcam mount & blacklights,Tinfoil_Haberdashery,15,[],1,[['This is wildly cool. Thank you so much for this.']],0,0,6,"by Tinfoil_Haberdashery January 31, 2023",https://www.thingiverse.com/thing:5823979,5823979,https://cdn.thingiverse.com/assets/cb/7a/33/20/37/card_preview_470dedff-08dc-4ce2-a1fe-02f8a96a1743.png
Assassin's Creed Valhalla wallet,OMA01,15,"['Assassins Creed', 'card holder', 'valhalla', 'wallet']",0,[],0,0,6,"by OMA01 January 26, 2023",https://www.thingiverse.com/thing:5813610,5813610,https://cdn.thingiverse.com/assets/c8/14/ea/ed/9e/card_preview_f8f9541e-7ba6-4133-aeeb-b522f91efbfb.png
The Minds Eye,JesterMask,15,"['beholder', 'dnd', 'dnd mini', 'dnd miniature', 'dungeons and dragons', 'pathfinder', 'tabletop', 'TTRPG']",0,[],0,0,6,"by JesterMask January 25, 2023",https://www.thingiverse.com/thing:5812375,5812375,https://cdn.thingiverse.com/assets/a5/6b/43/cf/dd/card_preview_00dd3d8e-c9c0-40c3-b442-4a70a13a9aa3.jpg
Nocturnal - antique clock machine,TamerFrogs,15,[],0,[],0,0,3,"by TamerFrogs January 30, 2023",https://www.thingiverse.com/thing:5822241,5822241,https://cdn.thingiverse.com/assets/74/fc/dd/e0/e5/card_preview_e612e7bf-dc25-45f9-8181-930ac664f017.JPG
Paper towel holder,Snorpoes,15,[],0,[],0,0,6,"by Snorpoes January 28, 2023",https://www.thingiverse.com/thing:5817687,5817687,https://cdn.thingiverse.com/assets/88/07/f8/66/6c/card_preview_d86d2170-c9b9-44e7-8774-98ce24b88ee4.jpeg
Skadis - AAA battery dispenser,alp310,15,"['AAA Battery', 'AAA Battery Holder', 'IKEA Skadis', 'skadis']",0,[],0,0,6,"by alp310 February 10, 2023",https://www.thingiverse.com/thing:5847257,5847257,https://cdn.thingiverse.com/assets/4c/af/1c/fd/d2/card_preview_6bb38d29-10ab-48d9-b130-9f8ac2ccf9f3.jpeg
Incense holder,Adamow,15,"['Incense', 'incense holder']",0,[],0,0,6,"by Adamow January 31, 2023",https://www.thingiverse.com/thing:5825615,5825615,https://cdn.thingiverse.com/assets/7c/60/8c/b0/94/card_preview_1fdc2910-e7a0-409a-ad1f-4d53676c6f46.jpeg
Tool Holder Ender 3 S1 (Pro),nexxx,15,[],0,[],0,0,6,"by nexxx January 26, 2023",https://www.thingiverse.com/thing:5814383,5814383,https://cdn.thingiverse.com/assets/b4/f8/77/46/29/card_preview_ae072254-b883-4775-87dd-e32c53d2ef64.png
FOW Mediterranean Village - Farm Damage,Arctic_Fox,15,"['15mm', '1100', 'alley', 'american', 'barn', 'battlefront', 'bridge', 'British', 'building', 'Canada', 'city', 'cobblestone', 'countryside', 'damage', 'factory', 'farm', 'Finnish', 'Flames of War', 'FOW', 'french', 'German', 'house', 'italian', 'Italy', 'road', 'Romania', 'rubble', 'shutter', 'sign', 'Soviets', 'station', 'store', 'structure', 'town home', 'town house', 'townhome', 'townhouse', 'train', 'USA', 'ussr', 'village', 'wooden']",0,[],0,0,4,"by Arctic_Fox January 27, 2023",https://www.thingiverse.com/thing:5815083,5815083,https://cdn.thingiverse.com/assets/7f/9b/55/84/fb/card_preview_42af08b0-0dad-4c98-81ba-97827f23b529.png
Token Box: Locked Crate,AD9000,15,[],0,[],0,0,6,"by AD9000 February 07, 2023",https://www.thingiverse.com/thing:5839749,5839749,https://cdn.thingiverse.com/assets/85/ea/84/db/9b/card_preview_03add24a-ff96-4952-ba1e-455b8c7fad87.png
Various Wire to Wire Electrical sockets/plugs(2mm banana plug),CharlesManson,15,[],0,[],0,0,6,"by CharlesManson February 02, 2023",https://www.thingiverse.com/thing:5828503,5828503,https://cdn.thingiverse.com/assets/4b/19/72/27/dc/card_preview_92ecae2f-3fea-4f86-8deb-f556eb2c3d84.jpg
Star Wars/Sci-Fi Tray/Catch All,ReProps,15,[],0,[],0,0,6,"by ReProps January 27, 2023",https://www.thingiverse.com/thing:5815222,5815222,https://cdn.thingiverse.com/assets/b2/7a/68/33/e1/card_preview_1940a43c-8640-47fb-bf62-1dbba70bd3ee.jpg
Shower hook,rustypig91,15,['shower hook'],0,[],0,0,4,"by rustypig91 February 06, 2023",https://www.thingiverse.com/thing:5836241,5836241,https://cdn.thingiverse.com/assets/5b/6c/9f/4d/fe/card_preview_75a55828-3434-4b0a-9ae2-9fc39e0702d6.png
stealth mountain bike seatpost toolbox,hackinistrator,15,"['bicycle', 'bicycle tools', 'Bike MTB', 'mountainbike', 'tools']",1,[['Hello\nis it possible to get the Model File. The Ideas ist great but i would like to change a bunch ob thinks to fit it to my needs and to adapt it to my tools.']],0,0,4,"by hackinistrator January 23, 2023",https://www.thingiverse.com/thing:5806928,5806928,https://cdn.thingiverse.com/assets/03/7e/ad/8b/53/card_preview_43ee7de6-b9bf-40fa-b9b0-1602fe3f83b2.jpg
60-gun frigate Didon (1828) 1/700,PC_Model_Yard,15,"['age of sail', 'boat', 'crimean war', 'frigate', 'naval', 'naval miniature', 'naval wargames', 'sailboat', 'sea', 'ship', 'Warship']",0,[],0,0,6,"by PC_Model_Yard February 07, 2023",https://www.thingiverse.com/thing:5839976,5839976,https://cdn.thingiverse.com/assets/cf/e0/25/f5/77/card_preview_eb8ec4ea-60ad-4e74-9000-001b5a96fe6a.JPG
Plier holder,ZnaKeZ,15,"['pliers holder', 'tool holder']",0,[],0,0,6,"by ZnaKeZ February 04, 2023",https://www.thingiverse.com/thing:5833600,5833600,https://cdn.thingiverse.com/assets/75/5a/17/64/5b/card_preview_91199373-331c-473e-89bb-a2fb65b5abfe.png
Nerf Pilot Muzzle kit,CJdoeshobbies,15,"['nerf', 'Nerf Blaster', 'Nerf gun', 'Nerf Rival']",7,"[['This design is super cool looking. Great job!'], ['what size screws did you use?', 'its friction fit. no screws'], [""very cool, can't wait to see what else will be made for this blaster! btw where did you get the thing that sticks out of the barrel?"", 'its a bearing scar barrel, got it from taobao'], ['cool design! is this friction fit? what keeps it from falling off?', 'hey, its friction fit at the moment ! might find a way to mount it/ prevent it from slipping']]",1,0,4,"by CJdoeshobbies February 10, 2023",https://www.thingiverse.com/thing:5846319,5846319,https://cdn.thingiverse.com/assets/f0/9e/b7/9f/db/card_preview_cf4f23ba-92d7-47e1-b974-d5d2ae1f8c3b.jpg
Nocturnal - antique clock machine,TamerFrogs,15,[],0,[],0,0,3,"by TamerFrogs January 30, 2023",https://www.thingiverse.com/thing:5822241,5822241,https://cdn.thingiverse.com/assets/74/fc/dd/e0/e5/card_preview_e612e7bf-dc25-45f9-8181-930ac664f017.JPG
Bulbasaur Phone Stand (googly eyes),OLD_MAN_WITH_GUN,15,"['bulbasaur', 'bulbasaur stand', 'googly-eyes', 'googly eye', 'googly eyes', 'Phone Stand', 'pokemon', 'pokemon figures', 'smartphone', 'smartphone stand']",1,[['That Is Terrifying. I LOVE IT!']],0,0,6,"by OLD_MAN_WITH_GUN February 01, 2023",https://www.thingiverse.com/thing:5827221,5827221,https://cdn.thingiverse.com/assets/8a/e1/44/21/fc/card_preview_53532ed8-3d9d-48f9-9fd3-34818e46c052.png
Shahed-136 (Geran'-2) scale model,Yprit,15,"['172 scale', 'Iran', 'military', 'Russia', 'Russian Military', 'scale model', 'UAV', 'Ukraine']",1,[['Good luck. I also made one and stayed here for a week. (reported and deleted)']],0,0,6,"by Yprit January 23, 2023",https://www.thingiverse.com/thing:5807626,5807626,https://cdn.thingiverse.com/assets/e0/a1/31/c8/10/card_preview_ec57c36a-5ef1-4fb8-ac37-660d9c8475d0.png
grim tower - terrain,jimjimjimmyjim,15,['Terrain'],0,[],0,0,6,"by jimjimjimmyjim January 30, 2023",https://www.thingiverse.com/thing:5822514,5822514,https://cdn.thingiverse.com/assets/07/50/c1/62/c8/card_preview_769e5781-47d3-4fac-90de-82f58ad92c50.png
Nerf Rayven/Rayvenfire : VK-47 Flatline from Apex Legends,Siph_maned_wolf,15,"['Apex Legends', 'nerf', 'Nerf Blaster', 'Nerf Mod']",1,"[[""I don't play apex but it's look beautifull nice work""]]",0,0,6,"by Siph_maned_wolf February 04, 2023",https://www.thingiverse.com/thing:5834758,5834758,https://cdn.thingiverse.com/assets/38/80/42/0c/9a/card_preview_ca498c20-f0fa-4cb1-8960-c6b594fcaa89.jpg
A Girl and her Dogs,Wattle99,15,[],0,[],0,0,6,"by Wattle99 January 27, 2023",https://www.thingiverse.com/thing:5814954,5814954,https://cdn.thingiverse.com/assets/37/52/87/fc/c4/card_preview_36fec07f-03c7-461b-8325-972e2ef65e75.png
22LR for dryfire,alilianstrom,15,"['22LR', 'dryfire']",0,[],0,0,6,"by alilianstrom January 28, 2023",https://www.thingiverse.com/thing:5818627,5818627,https://cdn.thingiverse.com/assets/b1/f4/09/d4/06/card_preview_315d9b65-7027-4b4f-8992-af0765ad5ed8.png
Incense holder,Adamow,15,"['Incense', 'incense holder']",0,[],0,0,6,"by Adamow January 31, 2023",https://www.thingiverse.com/thing:5825615,5825615,https://cdn.thingiverse.com/assets/7c/60/8c/b0/94/card_preview_1fdc2910-e7a0-409a-ad1f-4d53676c6f46.jpeg
Parashurama - 'Rama with an Axe',MakingGodsOfIndia,15,"['adi yogi', 'avatar', 'avatar aang', 'axe', 'axe z', 'begode', 'bow', 'god', 'Indian', 'Indians', 'parashurama', 'rama', 'Road Warrior', 'Rotorama', 'SAGE', 'vishnu', 'Warrior', 'yogi']",0,[],0,0,3,"by MakingGodsOfIndia February 14, 2023",https://www.thingiverse.com/thing:5854090,5854090,https://cdn.thingiverse.com/assets/03/80/56/1e/72/card_preview_80ea9312-e66e-4c43-ba6e-73480f63793e.jpg
Hero of Gondor,gtrby117,15,"['dnd', 'gondor', 'guard', 'Hero', 'knight', 'LOTR', 'middle-earth', 'Middle Earth', 'mini', 'paladin', 'soldier', 'tree']",0,[],0,0,0,"by gtrby117 February 05, 2023",https://www.thingiverse.com/thing:5836338,5836338,https://cdn.thingiverse.com/assets/87/a8/bc/10/77/card_preview_d36f5703-909d-46a3-a542-a9f26685ad36.png
04 Mustang RC Body 1/10 Scale,Donovanvillegas,15,[],0,[],0,0,3,"by Donovanvillegas February 07, 2023",https://www.thingiverse.com/thing:5840404,5840404,https://cdn.thingiverse.com/assets/d1/5d/25/a7/47/card_preview_7e544784-36ba-44e8-8fb5-37d0008f7416.png
Wrench Holder,an800lbsman,15,"['easy', 'holder', 'metric', 'secure', 'wrench']",0,[],0,0,2,"by an800lbsman February 12, 2023",https://www.thingiverse.com/thing:5851515,5851515,https://cdn.thingiverse.com/assets/95/a6/41/9f/97/card_preview_dac0939b-b989-4a3b-9f10-09e25bd09bfc.jpg
Textured Planter Series,ThinAir3D,15,"['cactus planter', 'drip tray', 'flower pot', 'flower vase', 'planter']",0,[],0,0,3,"by ThinAir3D February 17, 2023",https://www.thingiverse.com/thing:5860374,5860374,https://cdn.thingiverse.com/assets/4b/2a/52/ef/69/card_preview_4e18ca60-5398-455e-bf62-ac1bdae27c8f.png
Latching Bolt,SHOOTAMCGAVIN,15,[],0,[],0,0,6,"by SHOOTAMCGAVIN February 16, 2023",https://www.thingiverse.com/thing:5858561,5858561,https://cdn.thingiverse.com/assets/6f/6a/82/da/e3/card_preview_276e69c7-0b28-497c-8a9a-9ec8748ce19a.jpg
Changeable Sign!,it138,15,"['changeable', 'customizeable', 'sign', 'signs']",0,[],0,0,6,"by it138 February 16, 2023",https://www.thingiverse.com/thing:5857865,5857865,https://cdn.thingiverse.com/assets/eb/bd/36/1c/da/card_preview_a29a4255-fdad-43a0-affa-f9fef126580d.JPG
Borderlands – Vladof Pistols,MaksimV13,15,"['28mm', '40k', 'borderlands', 'borderlands 2', 'imperial guard', 'miniature 28mm', 'pistol', 'Russia', 'soviet', 'soviet russia', 'valhallan', 'valhallanicewarriors', 'vladof', 'warhammer', 'warhammer 40k', 'WH40K']",0,[],0,0,0,"by MaksimV13 January 29, 2023",https://www.thingiverse.com/thing:5820595,5820595,https://cdn.thingiverse.com/assets/95/f5/8c/1a/74/card_preview_2b337e99-e7ad-44e9-96d2-180a83136a67.jpg
Hex nut bit holder,Nleinad,15,"['bitholder', 'friction', 'friction fit', 'hexbit', 'hexbitholder', 'hexbit holder', 'hexdriver', 'hexnut', 'hex bit storage', 'hex driver', 'hex nut', 'nuts and bolts', 'storage']",0,[],0,0,4,"by Nleinad February 14, 2023",https://www.thingiverse.com/thing:5854540,5854540,https://cdn.thingiverse.com/assets/cc/24/84/c5/9f/card_preview_6ebd037e-b228-4b37-9996-805f291262ab.JPG
Fractured Ashla Saber Concept SWTOR,LLambda,15,"['lightsaber', 'Saber', 'starwars', 'star wars', 'swtor']",1,"[[""Still With The Star Wars? Didn't Disney Kill It With Their Terribly Written Fanfic and PC Pandering? LOL!""]]",0,0,3,"by LLambda February 02, 2023",https://www.thingiverse.com/thing:5828650,5828650,https://cdn.thingiverse.com/assets/26/48/58/49/7d/card_preview_db4e2c97-7c7e-49d7-87a6-5ad6c0142eff.png
8BitDo Ultimate Phone Mount with Modular Mounting System,akmiller01,15,"['8bitdo', 'controller', 'ultimate']",0,[],1,0,4,"by akmiller01 January 23, 2023",https://www.thingiverse.com/thing:5807524,5807524,https://cdn.thingiverse.com/assets/fe/cb/9d/4b/cb/card_preview_3e0a7854-619b-4ef2-8348-83f8be70424a.jpg
5 Axis Generatively Designed 3D Printer - Gen5X by Generative Machine,GenerativeMachine,15,"['3dprinter', '3d printer', '5axis', '5 axis', 'desktop', 'direct drive', 'direct drive extruder', 'DuetWifi', 'e3dv6', 'e3d titan', 'generative design', 'muskoka research', 'PLA', 'reprap', 'rep rap', 'research']",1,"[[""where's the video proof of concept? i do not have good luck finding complete sets of parts here on thingi.""]]",0,0,6,"by GenerativeMachine February 13, 2023",https://www.thingiverse.com/thing:5840067,5840067,https://cdn.thingiverse.com/assets/36/69/ce/10/d8/card_preview_15226cd8-bffe-4f6a-99fa-c5bcf15e6b02.png
Small pick and choose multi color box for jewelry,rosnet,15,"['container', 'holder']",0,[],0,0,6,"by rosnet January 22, 2023",https://www.thingiverse.com/thing:5805686,5805686,https://cdn.thingiverse.com/assets/f9/e5/bd/e6/4e/card_preview_43c89aab-87ff-4846-a668-c62949fcd38d.jpg
CRC Robotics Croc Charm,PLaperriere,14,"['Chroc Charm', 'CRC', 'CRC Robotics', 'croc', 'Croc Jiblet', 'crocs']",0,[],0,0,6,"by PLaperriere January 25, 2023",https://www.thingiverse.com/thing:5812640,5812640,https://cdn.thingiverse.com/assets/ed/fd/11/07/00/card_preview_a27e061d-2e90-4d29-8af4-1d485d2be71e.png
Varla Stone,GregTheMad,14,[],0,[],0,0,3,"by GregTheMad February 08, 2023",https://www.thingiverse.com/thing:5842648,5842648,https://cdn.thingiverse.com/assets/c7/9b/7e/7e/09/card_preview_2ad012f3-89de-4527-8b1c-3e42c78a957f.png
Kitty Cat,m4c0n,14,"['cat', 'kitten', 'kitty', 'kitty cat']",0,[],0,0,6,"by m4c0n February 03, 2023",https://www.thingiverse.com/thing:5831135,5831135,https://cdn.thingiverse.com/assets/7a/87/b2/65/d0/card_preview_7a2148a9-18cf-4f2e-9e36-d3eee4b50c8c.png
Ships of the Starfleet Museum: United Earth ships of the Earth-Romulan War part 2,CaptainMojo,14,"['earth romulan war', 'kit bash', 'masao okazaki', 'miniatures', 'model parts kit', 'Pre-TOS', 'Spaceship', 'Star Trek', 'starfleet', 'Starfleet Museum', 'starship', 'toy', 'united earth', 'vehicles']",0,[],0,0,6,"by CaptainMojo February 06, 2023",https://www.thingiverse.com/thing:5837084,5837084,https://cdn.thingiverse.com/assets/ba/8c/94/90/9b/card_preview_214e13e7-f9f0-40aa-97f3-16ed366a6412.png
Brig Voltigeur (1804) 1/700,PC_Model_Yard,14,"['age of sail', 'boat', 'naval', 'naval miniature', 'naval wargames', 'sailboat', 'sea', 'ship', 'wargame', 'wargaming', 'Warship']",0,[],0,0,6,"by PC_Model_Yard February 07, 2023",https://www.thingiverse.com/thing:5839058,5839058,https://cdn.thingiverse.com/assets/bc/ab/8b/11/48/card_preview_2385f517-ff40-4a5e-bbdf-128fadbb8eb0.JPG
RT - falcon - vehicles,jimjimjimmyjim,14,['vehicles'],0,[],0,0,6,"by jimjimjimmyjim January 26, 2023",https://www.thingiverse.com/thing:5813237,5813237,https://cdn.thingiverse.com/assets/bc/63/ec/86/60/card_preview_a5696277-5c85-403d-8651-6d4c86dab50e.png
RT - falcon - vehicles,jimjimjimmyjim,14,['vehicles'],0,[],0,0,6,"by jimjimjimmyjim January 26, 2023",https://www.thingiverse.com/thing:5813237,5813237,https://cdn.thingiverse.com/assets/bc/63/ec/86/60/card_preview_a5696277-5c85-403d-8651-6d4c86dab50e.png
Brig Voltigeur (1804) 1/700,PC_Model_Yard,14,"['age of sail', 'boat', 'naval', 'naval miniature', 'naval wargames', 'sailboat', 'sea', 'ship', 'wargame', 'wargaming', 'Warship']",0,[],0,0,6,"by PC_Model_Yard February 07, 2023",https://www.thingiverse.com/thing:5839058,5839058,https://cdn.thingiverse.com/assets/bc/ab/8b/11/48/card_preview_2385f517-ff40-4a5e-bbdf-128fadbb8eb0.JPG
Ender Stepper motor arrow,nonpds,14,[],0,[],0,0,3,"by nonpds February 07, 2023",https://www.thingiverse.com/thing:5840337,5840337,https://cdn.thingiverse.com/assets/8f/d3/1a/98/de/card_preview_48eb49fb-1eae-4005-83c0-d6b6c4b544b6.jpg
TRX4M Bronco Interior,nautcasprt6,14,[],1,[['Do you have a steering wheel stl?']],0,0,3,"by nautcasprt6 February 06, 2023",https://www.thingiverse.com/thing:5838816,5838816,https://cdn.thingiverse.com/assets/18/b9/38/68/cb/card_preview_76aada6e-9833-4b91-812d-b7641f905525.jpg
London Underground 1972 Stock - N Scale,JohnButtery,14,"['London', 'model', 'train', 'tube']",0,[],0,0,6,"by JohnButtery January 25, 2023",https://www.thingiverse.com/thing:5811767,5811767,https://cdn.thingiverse.com/assets/95/89/f6/83/c9/card_preview_0ac39c7b-94f9-4605-8336-2aa54e48c7b2.jpg
world cup keychain thicker ring,Ulisesgt01,14,"['keychain', 'personalized keychain', 'Qatar air force', 'Qatar World cup', 'world cup', 'worldcup']",0,[],0,0,6,"by Ulisesgt01 January 31, 2023",https://www.thingiverse.com/thing:5825624,5825624,https://cdn.thingiverse.com/assets/de/06/b7/44/7c/card_preview_097f654f-9f9f-4219-8000-f36b5df39de9.png
oldschool large tec 9 foregrip,_necrozed_,14,"['airsoft', 'foregrip', 'tec9']",0,[],0,0,6,"by _necrozed_ January 29, 2023",https://www.thingiverse.com/thing:5819921,5819921,https://cdn.thingiverse.com/assets/f4/97/34/34/92/card_preview_4f84d393-ae90-40cb-bd75-b343de30fc66.jpg
Tent for G scale (LGB),JakesterDS,14,"['GSCALE', 'lgb', 'modeltrain']",0,[],0,0,3,"by JakesterDS February 06, 2023",https://www.thingiverse.com/thing:5837574,5837574,https://cdn.thingiverse.com/assets/65/33/4e/ac/d3/card_preview_63f9e9a8-b631-4569-852e-c5b0afc8e5e3.png
Toothpaste tube squeezer (pip),lh_printing,14,[],0,[],0,0,6,"by lh_printing January 27, 2023",https://www.thingiverse.com/thing:5816044,5816044,https://cdn.thingiverse.com/assets/94/71/fc/ec/2d/card_preview_961d2435-80b6-46aa-9f45-2ce31310aae7.png
Bender,joey100782,14,['futurama'],1,"[[""Great example of multicolor using filament changes! Bender looks much more realistic than printing all in one color.Your design and sequencing of each color layer is exceptionally well done. With three or more colors, color stripes from lower layers may be visible on components in upper layers, particularly when viewing the object from the side. By placing the white and silver (very similar colors) layers together, the thin white layer on the silver bottoms is not noticeable. Also, offsetting from a black bottom base avoided black stripes in the silver parts, and it created a nice outline as well, very much like the Bender cartoon character.I've added your thing to my Design: Multicolor Filament Collection, to help other Thingiverse designers better understand how adding color can make a good thing look great.""]]",0,0,6,"by joey100782 February 05, 2023",https://www.thingiverse.com/thing:5835140,5835140,https://cdn.thingiverse.com/assets/5a/da/38/35/51/card_preview_36b39073-82fd-406c-a820-85c575b649a4.jpg
Columns,rvsene,14,"['boardgame', 'columns', 'greek column']",2,"[['Thanks for sharing! Could you share them without supports, as individual files? I would like to give them a try on a FDM printer. Thanks!', 'Yeah, it would be great to get them without the supports so we can try them on FDM']]",0,0,6,"by rvsene February 03, 2023",https://www.thingiverse.com/thing:5831165,5831165,https://cdn.thingiverse.com/assets/dc/5b/f7/2c/92/card_preview_31e2c8a7-9f66-49a5-9d66-d985279e76aa.jpg
Bionicle Medieval kanohi Miru mask of levitation ( Knight mask ),GhostNuva,14,[],0,[],0,0,6,"by GhostNuva January 29, 2023",https://www.thingiverse.com/thing:5819230,5819230,https://cdn.thingiverse.com/assets/43/2f/35/ea/e0/card_preview_ec58684b-df1f-43b1-82c1-e9697524e83e.png
Hexagon pots,solomonlq,14,"['hexagon', 'plant', 'plant pot', 'pot', 'pots']",0,[],0,0,6,"by solomonlq February 14, 2023",https://www.thingiverse.com/thing:5854725,5854725,https://cdn.thingiverse.com/assets/f0/b7/16/26/1b/card_preview_0676df01-9907-4a8e-91c3-9bc6f53b06c5.png
Tabletop plant: Valentine's Day ❤️ Plant 2023,GrimGreeble,14,"['28mm', '40k', 'alien', 'blender', 'DD', 'Decoration', 'dungeons and dragons', 'fantasy', 'Gamer Makers', 'gift', 'love', 'miniature', 'plants', 'tabletop', 'Terrain', 'valentine', 'vegetation', 'wargame terrain', 'wargaming', 'warhammer']",4,"[[""Beautiful work. I'd like to learn more about how you painted it. I've painted a few basic things, but nothing as complex as your work here.Paints? Brushes? Guides or shields to keep paint off wrong surface?"", ""Thanks for reaching out! I'm glad you like the plant.\nActually, with valentine's day around the corner, I was already quite late with painting and uploading the model so I cut some corners and started with a bigger brush (size 2) than I usually do. I switched to a smaller brush (size 0) for repairing mistakes and working on a few details later.If I remember correctly, this is roughly what I did:1.) Applying a rather thick primer in order to smooth out the most visible print lines. (cheap spray can from the hardware store)\n2.) I painted a base coat of brown, green (light/dark), orange and magenta acrylic paints and tried to make that green gradient work. ;-) (vallejo model color)\n3.) Repairing the most visible mistakes with a smaller brush.\n4.) Applying some washes (red/green/sepia) for 'quick' shadows.\n5.) Dry-brushing everything with bit of white acrylic paint to make the highlights more visible.\n6.) I then slightly brushed over the highlights with watered down colors (red/green/yellow) in order to dye the white highlights.\n7.) In a last step I applied some speedpaints (red/green/yellow) here and there in order to enhance some of the shadows and saturation. (army painter speedpaint) (Inks would probably have worked just as well - but I don't have those. ;-) )Hope this helps.WOW. Yes! Thanks for your detailed explanation. It's probably the best description of painting 3D objects I've seen on the Thingiverse.Thanks, I'm glad it is useful. :-)\nThinking about it, there is one thing I'd like to add: Most of this is roughly following a common standard workflow for miniature painting. If I had a little more time, I'd probably had skipped the dry brushing on this model and had painted the highlight my hand, instead. Here is why:\nAs this is a FDM print (PLA) the layer lines are rather prominent. Dry brushing enhances small details, so with FDM prints there is always the danger of making these more visible (instead of the actual details in the model). However since I was in a hurry and this technique is extremely fast, I still resorted to it. Luckily the primer filled most of the layer lines so this still worked good enough. :-)"", ""WOW. Yes! Thanks for your detailed explanation. It's probably the best description of painting 3D objects I've seen on the Thingiverse.Thanks, I'm glad it is useful. :-)\nThinking about it, there is one thing I'd like to add: Most of this is roughly following a common standard workflow for miniature painting. If I had a little more time, I'd probably had skipped the dry brushing on this model and had painted the highlight my hand, instead. Here is why:\nAs this is a FDM print (PLA) the layer lines are rather prominent. Dry brushing enhances small details, so with FDM prints there is always the danger of making these more visible (instead of the actual details in the model). However since I was in a hurry and this technique is extremely fast, I still resorted to it. Luckily the primer filled most of the layer lines so this still worked good enough. :-)"", ""Thanks, I'm glad it is useful. :-)\nThinking about it, there is one thing I'd like to add: Most of this is roughly following a common standard workflow for miniature painting. If I had a little more time, I'd probably had skipped the dry brushing on this model and had painted the highlight my hand, instead. Here is why:\nAs this is a FDM print (PLA) the layer lines are rather prominent. Dry brushing enhances small details, so with FDM prints there is always the danger of making these more visible (instead of the actual details in the model). However since I was in a hurry and this technique is extremely fast, I still resorted to it. Luckily the primer filled most of the layer lines so this still worked good enough. :-)""]]",0,0,6,"by GrimGreeble February 12, 2023",https://www.thingiverse.com/thing:5851550,5851550,https://cdn.thingiverse.com/assets/07/31/82/f4/b0/a42f7b9b-e274-417d-8cf6-322a04f7e8f2.jpg
cat bot,jimjimjimmyjim,14,['meow'],0,[],0,0,6,"by jimjimjimmyjim January 27, 2023",https://www.thingiverse.com/thing:5815161,5815161,https://cdn.thingiverse.com/assets/e1/b8/c7/47/1a/card_preview_32bdc1e6-f046-4959-98d8-958959b54d4c.png
Epilogue Dagger,hudibaba,14,"['dagger', 'solo leveling', 'solo leveling dagger', 'sung jin woo', 'Webtoon']",0,[],0,0,6,"by hudibaba February 04, 2023",https://www.thingiverse.com/thing:5833592,5833592,https://cdn.thingiverse.com/assets/77/0f/55/9a/3a/card_preview_ee36183b-5b21-4e46-bc2c-0910eaf8b7a2.jpg
Wednesday - Hand keychain,RedRock221,14,"['addamswednesday', 'addams family', 'handwednesday', 'pendant', 'thing', 'wednesday']",0,[],0,0,6,"by RedRock221 February 19, 2023",https://www.thingiverse.com/thing:5864753,5864753,https://cdn.thingiverse.com/assets/22/54/6b/b5/02/card_preview_a761a226-a643-41c7-99b1-f3f0698e72b9.jpg
Stitch Bic Buddy,FrightenedEMU,14,"['420', 'bic', 'Bic Buddy', 'BIC lighter', 'bic mini', 'lighter', 'Lighter case', 'lighter cover', 'lighter holder', 'lighter sleeve', 'mini bic', 'Stitch']",0,[],0,0,6,"by FrightenedEMU February 09, 2023",https://www.thingiverse.com/thing:5843984,5843984,https://cdn.thingiverse.com/assets/55/84/e8/09/b2/card_preview_61334f2a-c794-45f9-99ef-58f8ccc91916.png
Home Sign Standing,Blenky,14,"['3d letters', 'home', 'home decor', 'lettering', 'signs']",0,[],0,0,6,"by Blenky January 30, 2023",https://www.thingiverse.com/thing:5823504,5823504,https://cdn.thingiverse.com/assets/b3/49/e1/66/55/card_preview_750dd85d-80f5-43d9-aae3-470c63cfedae.jpg
COLT M1911,WOQJFEHLWK,14,"['Colt', 'colt 1911', 'free', 'gun', 'M1911', 'toy']",0,[],0,0,6,"by WOQJFEHLWK January 27, 2023",https://www.thingiverse.com/thing:5815550,5815550,https://cdn.thingiverse.com/assets/fd/be/33/cf/10/card_preview_d6123362-9377-4d6e-8601-f0ff7518390c.png
Mandible Justiciar,StormCrow13,14,"['dnd', 'dnd mini', 'dnd miniature', 'mini', 'miniature', 'miniature 28mm', 'MTG', 'phyrexia']",2,"[['can you do archfiend of ifnir next please love your models'], ['can you do gishath sun avatar next']]",0,0,6,"by StormCrow13 February 18, 2023",https://www.thingiverse.com/thing:5861719,5861719,https://cdn.thingiverse.com/assets/d8/b0/0b/3c/b2/card_preview_a63cbeda-8535-42d2-9791-3fa69cdb8c33.jpg
Neptune 3 Pro Tool Holder,Zaverdy,14,[],0,[],0,1,4,"by Zaverdy January 29, 2023",https://www.thingiverse.com/thing:5817148,5817148,https://cdn.thingiverse.com/assets/34/9c/bc/7a/0e/card_preview_cf8db421-0ad8-4167-97a9-5526dc52bb3d.png
Toothpaste tube squeezer (pip),lh_printing,14,[],0,[],0,0,6,"by lh_printing January 27, 2023",https://www.thingiverse.com/thing:5816044,5816044,https://cdn.thingiverse.com/assets/94/71/fc/ec/2d/card_preview_961d2435-80b6-46aa-9f45-2ce31310aae7.png
